recency,purchase_frequency,avg_order_value,avg_purchase_interval,purchase_regularity,avg_order_value_score,recency_score,avg_purchase_interval_score,purchase_regularity_score,purchase_frequency_score,final_score,score_category
253,510.0,22.55,0.0588235294117647,17.0,0.00026495986732571927,0.32171581769436997,0.0003589497387038201,0.05721851129441763,0.057218953041647355,9.0,Very Low
18,25.03,4.96,1.1986301369863013,0.8342857142857143,3.7055512007411095e-05,0.9517426273458445,0.007736499562714398,0.0027873106505790037,0.002787938238862557,24.0,Low
32,706.15,4.85,0.0424836601307189,23.53846153846154,3.563030000712606e-05,0.9142091152815013,0.00025318776212144434,0.07923401309111393,0.07923401284651413,25.0,Low
14,180.0,15.63,0.1666666666666666,6.0,0.00017530107603506021,0.9624664879356568,0.0010569787841474975,0.02018066709526975,0.020181126196854925,25.0,Low
26,51.25,4.85,0.5853658536585366,1.7083333333333333,3.563030000712606e-05,0.9302949061662198,0.003767064945060757,0.005730296063026446,0.0057307619354397005,23.0,Low
22,300.0,17.12,0.1,10.0,0.00019460622040255761,0.9410187667560321,0.0006254699196914062,0.03364897407677807,0.03364942686768854,24.0,Low
213,23.21,13.01,1.2926829268292683,0.7735849056603774,0.00014135511748281646,0.42895442359249325,0.00834526875087539,0.0025829263694310475,0.002583669012021581,11.0,Very Low
7,8.64,18.94,3.4727272727272727,0.2879581151832461,0.00021818700077091014,0.9812332439678284,0.022455895653310957,0.0009477836962833908,0.0009483928389045333,25.0,Low
21,870.0,5.15,0.0344827586206896,29.0,3.9517241826085274e-05,0.9436997319034852,0.0002014008632431777,0.09762343223894258,0.09762385505414818,26.0,Low
11,44.66,3.41,0.6717325227963525,1.48868778280543,1.697297927612187e-05,0.9705093833780161,0.004326084694958467,0.004990732637618396,0.004991127756933088,24.0,Low
261,1350.0,4.45,0.0222222222222222,45.0,3.044771091518045e-05,0.3002680965147453,0.00012204291115929897,0.15149666016497587,0.15149705773748262,11.0,Very Low
130,750.0,6.26,0.04,25.0,5.389892655623433e-05,0.6514745308310992,0.00023711194168092361,0.08415512525743427,0.08415555438331457,18.0,Very Low
54,12.08,6.19,2.4838709677419355,0.4025974025974026,5.299197346514386e-05,0.8552278820375335,0.016055391734193913,0.0013337829750421964,0.0013344841248017635,22.0,Low
248,60.0,297.0,0.5,2.0,0.0038208638080369003,0.3351206434316354,0.003214523106427957,0.006712360113761428,0.006712825526021318,9.0,Very Low
1,36.04,8.47,0.8324607329842932,1.20125786163522,8.253273128923383e-05,0.9973190348525469,0.005366419406922342,0.004022934034120616,0.00402365482541154,25.0,Low
8,211.94,6.48,0.1415525114155251,7.064516129032258,5.674935055680442e-05,0.9785522788203753,0.0008944240749345866,0.02376497459841309,0.02376593889207514,25.0,Low
263,150.0,22.7,0.2,5.0,0.00026690333823519883,0.2949061662198391,0.0012727332163755439,0.01681359034989267,0.016814051029146525,8.0,Very Low
330,270.0,17.24,0.1111111111111111,9.0,0.00019616099713014128,0.11528150134048254,0.0006973880637674214,0.03028189733140099,0.030282351699980132,4.0,Very Low
312,840.0,17.67,0.0357142857142857,28.0,0.00020173228040398284,0.16353887399463807,0.00020937208610874615,0.09425635549356551,0.09425677988643978,6.0,Very Low
25,7.66,16.24,3.9166666666666665,0.2553191489361702,0.00018320452440027726,0.9329758713136729,0.02532935240980266,0.0008378857920397141,0.0008384017167593922,24.0,Low
29,900.0,14.33,0.0333333333333333,30.0,0.000158457661486237,0.9222520107238605,0.0001939610552353142,0.10099050898431966,0.10099093022185658,26.0,Low
29,7.44,9.29,4.0344827586206895,0.2478632478632478,9.315703892772231e-05,0.9222520107238605,0.026091932730608683,0.000812781200921245,0.0008137098321961972,24.0,Low
1,46.38,4.85,0.6468531468531469,1.545945945945946,3.563030000712606e-05,0.9973190348525469,0.004165049626034033,0.005183525267211835,0.0051841733998817035,25.0,Low
361,750.0,7.16,0.04,25.0,6.555975201311195e-05,0.03217158176943702,0.00023711194168092361,0.08415512525743427,0.08415555438331457,3.0,Very Low
282,24.0,7.45,1.25,0.8,6.931712910477251e-05,0.2439678284182305,0.00806899783155899,0.0026718680193089325,0.002672335324771235,6.0,Very Low
261,1740.0,4.09,0.0172413793103448,58.0,2.5783380732429403e-05,0.3002680965147453,8.980374312522311e-05,0.1952686578548779,0.19526903491769185,12.0,Very Low
24,210.0,23.09,0.1428571428571428,7.0,0.00027195636259984583,0.935656836461126,0.000902868475413179,0.02354774384064683,0.02354820136456333,24.0,Low
353,1740.0,3.74,0.0172413793103448,58.0,2.1248615276976995e-05,0.0536193029490617,8.980374312522311e-05,0.1952686578548779,0.19526903491769185,6.0,Very Low
93,3.59,21.33,8.363636363636363,0.1195652173913043,0.0002491529705952851,0.7506702412868633,0.05411295507295332,0.000380791886041484,0.0003816018523402856,20.0,Very Low
28,210.0,18.02,0.1428571428571428,7.0,0.00020626704585943522,0.9249329758713136,0.000902868475413179,0.02354774384064683,0.02354820136456333,24.0,Low
337,4710.0,6.68,0.0063694267515923,157.0,5.934064510277721e-05,0.09651474530831095,1.9433584579506227e-05,0.5286092556472088,0.5286094765208236,16.0,Very Low
19,8.34,75.82,3.597938144329897,0.2779369627507163,0.0009551511696455756,0.9490616621983914,0.023266339668653047,0.0009140417069659406,0.0009147220872274492,24.0,Low
84,1710.0,5.87,0.0175438596491228,57.0,4.884590219158736e-05,0.774798927613941,9.176158733781894e-05,0.19190158110950084,0.19190195974998345,24.0,Low
8,10.99,10.09,2.730769230769231,0.3661971830985915,0.00010352221711161353,0.9785522788203753,0.01765347357092026,0.0012112206424411281,0.0012121470603750249,25.0,Low
50,720.0,19.48,0.0416666666666666,24.0,0.0002251834960450367,0.8659517426273459,0.0002478996632923255,0.08078804851205719,0.08078847921560617,24.0,Low
49,10.43,22.44,2.875,0.3478260869565217,0.0002635346553254342,0.868632707774799,0.01858702640267623,0.0011493637518340783,0.0011492949905778013,22.0,Low
1,2310.0,6.1,0.0129870129870129,77.0,5.182589091945609e-05,0.9973190348525469,6.226679140780531e-05,0.2592431160170425,0.2592434631041515,31.0,Low
112,2280.0,4.89,0.0131578947368421,76.0,3.614855891632062e-05,0.6997319034852547,6.337284625518133e-05,0.25587603927166536,0.2558763879364431,24.0,Low
13,7.17,161.02,4.181818181818182,0.2391304347826087,0.0020590426462299906,0.9651474530831099,0.027045580847980297,0.0007833771490757004,0.0007834061556868216,25.0,Low
76,870.0,15.66,0.0344827586206896,29.0,0.00017568977021695614,0.7962466487935657,0.0002014008632431777,0.09762343223894258,0.09762385505414818,22.0,Low
39,86.25,31.34,0.3478260869565217,2.875,0.000378847262621224,0.8954423592493298,0.0022295572201694864,0.009658552265966373,0.00965901629776617,23.0,Low
115,1350.0,20.12,0.0222222222222222,45.0,0.00023347563859214967,0.6916890080428955,0.00012204291115929897,0.15149666016497587,0.15149705773748262,21.0,Low
15,8.57,112.81,3.5,0.2857142857142857,0.001434411095923246,0.9597855227882037,0.022632422006952087,0.0009402285502578624,0.0009405363301798804,25.0,Low
160,25.14,2.66,1.193181818181818,0.8380952380952381,7.255624728723855e-06,0.5710455764075066,0.007701234594806637,0.0028001376096090116,0.002800284181144155,15.0,Very Low
0,73.25,19.12,0.4095744680851064,2.441558441558441,0.00022051916586228568,1.0,0.0026292318275114497,0.0081991212740578,0.008199950391759196,25.0,Low
29,7.52,29.94,3.988372093023256,0.2507288629737609,0.00036070820079941437,0.9222520107238605,0.025793475316339735,0.0008224299469210549,0.0008226886993100862,24.0,Low
92,60.0,45.66,0.5,2.0,0.0005643839521128767,0.7533512064343164,0.003214523106427957,0.006712360113761428,0.006712825526021318,19.0,Very Low
22,7.98,22.69,3.76,0.2659574468085106,0.00026677377350790024,0.9410187667560321,0.024315306578330843,0.0008737057574160659,0.0008743171852149485,24.0,Low
94,33.0,20.13,0.9090909090909092,1.1,0.0002336052033194483,0.7479892761394102,0.005862418411044884,0.0036819910429220564,0.003682457875083756,19.0,Very Low
27,22.83,18.84,1.3142857142857145,0.7608695652173914,0.00021689135349792373,0.9276139410187667,0.008485095665141652,0.0025401128423159164,0.0025410193932306076,23.0,Low
32,37.44,6.74,0.8013468013468014,1.2478991596638656,6.011803346656906e-05,0.9142091152815013,0.005165030347277463,0.004179978864087069,0.004180784999904599,23.0,Low
20,37.88,10.39,0.792,1.2626262626262623,0.00010740915893057274,0.9463806970509383,0.005104531932745639,0.00422956614999853,0.004230168769030989,24.0,Low
17,1.49,84.15,20.133333333333333,0.0496688741721854,0.0010630785874853432,0.9544235924932976,0.13029388368874698,0.00014544553420149387,0.00014590659060069743,27.0,Low
2,42.2,26.01,0.7109375,1.4065934065934067,0.0003097892629710488,0.9946380697050938,0.00457984412287106,0.004714314572548656,0.004715027593180999,25.0,Low
7,27.95,16.64,1.0735294117647058,0.9315068493150684,0.00018838711349222287,0.9812332439678284,0.006926768484469335,0.003114661673495507,0.0031156668885195084,25.0,Low
15,18.1,48.76,1.6572769953051645,0.603399433427762,0.0006045490175754552,0.9597855227882037,0.010705152338007298,0.0020098988234755915,0.0020101438751219166,24.0,Low
362,2100.0,2.1,0.0142857142857142,70.0,0.0,0.029490616621983934,7.067280824785907e-05,0.23567357879940287,0.23567393693019267,7.0,Very Low
80,390.0,4.06,0.0769230769230769,13.0,2.539468655053348e-05,0.7855227882037533,0.0004761014666104512,0.043750204312909304,0.04375065237081375,21.0,Low
52,28.53,37.23,1.0515463917525774,0.9509803921568628,0.00045516088700012306,0.8605898123324397,0.006784480464428098,0.0031802305867482173,0.003180763675095204,22.0,Low
22,42.41,5.97,0.7073170731707317,1.4137931034482758,5.0141549464573755e-05,0.9410187667560321,0.004556410428821901,0.00473855650440245,0.004738597119354957,24.0,Low
171,1380.0,10.7,0.0217391304347826,46.0,0.00011142566547683058,0.5415549597855227,0.0001189160353299071,0.15486373691035293,0.15486413290519102,17.0,Very Low
188,60.0,10.87,0.5,2.0,0.00011362826584090745,0.4959785522788204,0.003214523106427957,0.006712360113761428,0.006712825526021318,13.0,Very Low
330,30.0,250.0,1.0,1.0,0.003211909589733291,0.11528150134048254,0.0064508395898486455,0.0033452833683843483,0.003345750358312916,3.0,Very Low
11,65.75,5.68,0.45625,2.191780821917808,4.638417237291319e-05,0.9705093833780161,0.002931345414128647,0.007358100859450182,0.007358181599832095,25.0,Low
155,1.03,17.29,29.0,0.0344827586206896,0.00019680882076663448,0.5844504021447721,0.18768456266140718,9.431271767544312e-05,9.427810469583526e-05,18.0,Very Low
32,27.18,47.92,1.103896103896104,0.9058823529411764,0.0005936655804823696,0.9142091152815013,0.007123320937052945,0.0030283820276429756,0.003029245292548326,23.0,Low
11,15.17,23.26,1.9775280898876404,0.5056818181818182,0.0002741589629639227,0.9705093833780161,0.012778020130468868,0.0016808761135672689,0.001681292867075729,25.0,Low
44,450.0,4.16,0.0666666666666666,15.0,2.6690333823519883e-05,0.8820375335120644,0.0004097154874633599,0.05048435780366346,0.05048480270623055,23.0,Low
232,810.0,9.89,0.037037037037037,27.0,0.00010093092256564074,0.37801608579088475,0.00021793376992731926,0.09088927874818843,0.09088970471873138,12.0,Very Low
63,23.96,9.08,1.2523364485981308,0.7985074626865671,9.043617965445087e-05,0.8310991957104558,0.008084120805780581,0.002666842531629265,0.002667845891214291,21.0,Low
1,540.0,19.08,0.0555555555555555,18.0,0.00022000090695309106,0.9973190348525469,0.00033779734338734463,0.060585588039794705,0.060586028209355755,26.0,Low
39,25.93,16.22,1.1567567567567567,0.8644859813084113,0.00018294539494567998,0.8954423592493298,0.007465468541407564,0.002888997267375305,0.002888950493893809,23.0,Low
32,31.67,7.0,0.9473684210526316,1.0555555555555556,6.348671637633371e-05,0.9142091152815013,0.006110174696856994,0.003532343187571964,0.0035331842093153506,23.0,Low
83,300.0,41.2,0.1,10.0,0.0005065980837376833,0.7774798927613941,0.0006254699196914062,0.03364897407677807,0.03364942686768854,20.0,Very Low
24,30.0,440.0,1.0,1.0,0.005673639408407455,0.935656836461126,0.0064508395898486455,0.0033452833683843483,0.003345750358312916,24.0,Low
1,14.39,4.64,2.0842696629213484,0.4797843665768194,3.290944073385461e-05,0.9973190348525469,0.013468919155019353,0.001593677406503549,0.0015937489127153105,25.0,Low
32,120.0,37.11,0.25,4.0,0.0004536061102725394,0.9142091152815013,0.0015963648647176127,0.013446513604515589,0.013446975861438124,23.0,Low
18,14.6,14.91,2.0552147239263805,0.4865671641791044,0.00016597241566955812,0.9517426273458445,0.013280857199030958,0.0016165156065788022,0.0016173184388892693,24.0,Low
253,780.0,8.82,0.0384615384615384,26.0,8.706749674468624e-05,0.32171581769436997,0.00022715404480885953,0.08752220200281134,0.08752262955102298,10.0,Very Low
22,58.78,5.95,0.5104166666666666,1.959183673469388,4.9882420009976486e-05,0.9410187667560321,0.003281946366499221,0.006574928409868486,0.006575897802534509,24.0,Low
21,14.4,13.91,2.083333333333333,0.48,0.0001530159429396941,0.9436997319034852,0.013462858637260135,0.0015944034607882664,0.0015948712711045467,24.0,Low
7,310.91,8.8,0.0964912280701754,10.363636363636363,8.680836729008895e-05,0.9812332439678284,0.0006027589268252959,0.03487336562055155,0.03487391987034517,25.0,Low
24,23.13,6.18,1.296875,0.7710843373493976,5.28624087378452e-05,0.935656836461126,0.00837240250187968,0.0025745067640209206,0.0025746901449076915,24.0,Low
18,36.09,9.73,0.8313253012048193,1.2028985507246377,9.885788692886249e-05,0.9517426273458445,0.005359070173754919,0.004028458360199987,0.0040292666173577215,24.0,Low
172,14.61,7.15,2.053333333333333,0.487012987012987,6.543018728581331e-05,0.5388739946380696,0.013268679648254893,0.0016180167262753265,0.0016184407972785054,14.0,Very Low
162,720.0,4.62,0.0416666666666666,24.0,3.2650311279257335e-05,0.5656836461126005,0.0002478996632923255,0.08078804851205719,0.08078847921560617,16.0,Very Low
6,1230.0,13.13,0.024390243902439,41.0,0.00014290989421040018,0.9839142091152815,0.00013607571975949708,0.13802835318346754,0.13802875706664902,28.0,Low
10,450.0,14.22,0.0666666666666666,15.0,0.00015703244948595194,0.9731903485254692,0.0004097154874633599,0.05048435780366346,0.05048480270623055,26.0,Low
113,870.0,2.94,0.0344827586206896,29.0,1.0883437093085776e-05,0.6970509383378016,0.0002014008632431777,0.09762343223894258,0.09762385505414818,20.0,Very Low
287,840.0,4.57,0.0357142857142857,28.0,3.200248764276414e-05,0.23056300268096508,0.00020937208610874615,0.09425635549356551,0.09425677988643978,8.0,Very Low
8,21.4,13.69,1.4015444015444016,0.7134986225895317,0.000150165518939124,0.9785522788203753,0.009049889120935531,0.0023806112429870584,0.0023805221435698404,25.0,Low
53,7.69,3.61,3.9012345679012346,0.2563291139240506,1.956427382209467e-05,0.8579088471849866,0.02522946609858597,0.0008412864216640512,0.0008417687919271006,22.0,Low
6,59.49,7.06,0.5042735042735043,1.9830508474576272,6.426410474012554e-05,0.9839142091152815,0.0032421839310725785,0.006655291016382156,0.0066555852481702754,25.0,Low
76,14.44,14.72,2.0782608695652174,0.4811715481171548,0.00016351068585088396,0.7962466487935657,0.013430026441051521,0.0015983481532096287,0.001599360704661491,20.0,Very Low
3,6.16,9.44,4.868852459016393,0.2053872053872054,9.510050983720192e-05,0.9919571045576407,0.031492501559923475,0.0006697611060645136,0.000670047958373972,25.0,Low
36,870.0,15.04,0.0344827586206896,29.0,0.00016765675712444042,0.9034852546916889,0.0002014008632431777,0.09762343223894258,0.09762385505414818,25.0,Low
216,510.0,5.3,0.0588235294117647,17.0,4.146071273556486e-05,0.420911528150134,0.0003589497387038201,0.05721851129441763,0.057218953041647355,12.0,Very Low
59,1680.0,7.81,0.0178571428571428,56.0,7.398145928752356e-05,0.8418230563002681,9.378935455800702e-05,0.18853450436412375,0.18853488458227505,26.0,Low
277,420.0,15.51,0.0714285714285714,14.0,0.00017374629930747652,0.25737265415549593,0.0004405375492102238,0.04711728105828639,0.04711772753852215,8.0,Very Low
11,75.55,5.35,0.3971078976640712,2.518207282913165,4.210853637205807e-05,0.9705093833780161,0.0025485402928208077,0.00845720380534339,0.008458092821283507,25.0,Low
23,930.0,9.02,0.032258064516129,31.0,8.965879129065903e-05,0.938337801608579,0.0001870012348408611,0.10435758572969675,0.10435800538956498,26.0,Low
28,600.0,23.68,0.05,20.0,0.0002796006815104656,0.9249329758713136,0.0003018382713493374,0.06731974153054887,0.06732017854477257,25.0,Low
11,3.99,29.65,7.518518518518518,0.1330049261083744,0.0003569508237077538,0.9705093833780161,0.04864281744777761,0.0004260444167273724,0.000426496187909731,25.0,Low
351,30.0,134.55,1.0,1.0,0.00171608481307049,0.05898123324396776,0.0064508395898486455,0.0033452833683843483,0.003345750358312916,2.0,Very Low
21,10.09,12.39,2.9734513274336285,0.3363095238095238,0.0001333221043903008,0.9436997319034852,0.019224265710252427,0.001110586599875155,0.0011111348053437727,24.0,Low
49,12.0,21.65,2.5,0.4,0.00025329904186884163,0.868632707774799,0.01615978904011071,0.0013250373211581002,0.0013255052576878743,22.0,Low
18,210.0,26.57,0.1428571428571428,7.0,0.0003170448876997726,0.9517426273458445,0.000902868475413179,0.02354774384064683,0.02354820136456333,24.0,Low
2,22.71,14.31,1.320754716981132,0.7571428571428571,0.0001581985320316397,0.9946380697050938,0.008526967145250596,0.002527564730221343,0.0025275510925597744,25.0,Low
103,4.08,44.38,7.354838709677419,0.1359649122807017,0.0005477996670186509,0.7238605898123325,0.04758337812106642,0.0004360109173348534,0.0004365974134128562,19.0,Very Low
6,26.77,12.9,1.1207430340557276,0.8922651933701657,0.00013992990548253144,0.9839142091152815,0.007232364932594199,0.002982532006313337,0.0029832285985896445,25.0,Low
11,25.91,11.41,1.1578947368421053,0.8636363636363636,0.00012062476111503404,0.9705093833780161,0.0074728342688236,0.002886136539469292,0.002886705777115337,24.0,Low
4,23.63,11.87,1.2697674418604652,0.7875457875457875,0.0001265847385707715,0.9892761394101877,0.008196945227415157,0.002629933730172368,0.002630808064369498,25.0,Low
31,58.87,5.84,0.5096153846153846,1.962264150943396,4.8457208009691435e-05,0.9168900804289544,0.003276759961878355,0.006585300613935877,0.006585999028037634,23.0,Low
177,25.98,4.18,1.1547619047619049,0.865979381443299,2.6949463278117158e-05,0.5254691689008043,0.007452556596621716,0.0028940256602410282,0.00289456228583999,13.0,Very Low
37,1350.0,20.9,0.0222222222222222,45.0,0.0002435816873214436,0.900804289544236,0.00012204291115929897,0.15149666016497587,0.15149705773748262,26.0,Low
150,7.6,6.64,3.948717948717949,0.2532467532467532,5.882238619358266e-05,0.5978552278820375,0.025536808594637323,0.0008309078767066585,0.0008316675664239753,15.0,Very Low
161,390.0,9.78,0.0769230769230769,13.0,9.950571056535569e-05,0.5683646112600536,0.0004761014666104512,0.043750204312909304,0.04375065237081375,15.0,Very Low
68,6.24,6.84,4.803921568627451,0.2081632653061224,6.141368073955547e-05,0.8176943699731903,0.031072227738225645,0.0006791083128612724,0.0006790268254878611,21.0,Low
120,18.24,24.7,1.6442953020134228,0.6081632653061224,0.00029281628369492687,0.67828418230563,0.010621126602041748,0.0020259390110121045,0.002025856892571222,17.0,Very Low
24,6.77,15.52,4.431818181818182,0.2256410256410256,0.00017387586403477516,0.935656836461126,0.02866373908969064,0.0007379572732461989,0.0007385118201173761,24.0,Low
23,26.74,5.9,1.1219512195121952,0.8913043478260869,4.923459637348328e-05,0.938337801608579,0.00724018507360979,0.00297929676562597,0.002979861523421936,24.0,Low
176,930.0,14.69,0.032258064516129,31.0,0.00016312199166898804,0.5281501340482574,0.0001870012348408611,0.10435758572969675,0.10435800538956498,16.0,Very Low
49,0.9,101.52,33.44444444444444,0.0299003322259136,0.001288132518803081,0.868632707774799,0.2164518202918133,7.888333632419072e-05,7.968744563576552e-05,26.0,Low
255,16.11,16.5,1.862068965517241,0.5370370370370371,0.00018657320731004193,0.3163538873994638,0.012030695595746382,0.0017864515418208853,0.0017867945556639254,8.0,Very Low
46,720.0,16.19,0.0416666666666666,24.0,0.00018255670076378408,0.8766756032171582,0.0002478996632923255,0.08078804851205719,0.08078847921560617,24.0,Low
70,150.0,39.96,0.2,5.0,0.0004905320575526518,0.8123324396782842,0.0012727332163755439,0.01681359034989267,0.016814051029146525,21.0,Low
15,14.17,17.2,2.116504854368932,0.4724770642201835,0.00019564273822094671,0.9597855227882037,0.013677565717875425,0.001569073158667081,0.0015690570281521156,24.0,Low
100,8.75,18.27,3.4285714285714284,0.2916666666666667,0.00020950616404190122,0.7319034852546917,0.022170091080749132,0.0009602706737422499,0.0009607387811861307,19.0,Very Low
34,660.0,14.75,0.0454545454545454,22.0,0.0001638993800327799,0.9088471849865951,0.000272417212409149,0.07405389502130302,0.07405432888018937,25.0,Low
52,420.0,17.19,0.0714285714285714,14.0,0.0001955131734936481,0.8605898123324397,0.0004405375492102238,0.04711728105828639,0.04711772753852215,23.0,Low
26,8.81,14.65,3.4038461538461537,0.2937853107344633,0.00016260373275979348,0.9302949061662198,0.02201005345244811,0.000967404310914659,0.0009674729315215475,24.0,Low
10,34.07,16.53,0.8804878048780488,1.1357340720221607,0.00018696190149193785,0.9731903485254692,0.005677281015762725,0.003802310405845503,0.0038025502227320225,25.0,Low
7,3.84,28.21,7.804347826086956,0.128133704735376,0.00033829350297674964,0.9812332439678284,0.05049288564683453,0.00040964264052076565,0.00040966081207118894,26.0,Low
78,60.0,24.24,0.5,2.0,0.00028685630623918944,0.7908847184986595,0.003214523106427957,0.006712360113761428,0.006712825526021318,20.0,Very Low
51,510.0,12.73,0.0588235294117647,17.0,0.00013772730511845457,0.8632707774798928,0.0003589497387038201,0.05721851129441763,0.057218953041647355,23.0,Low
35,5.96,17.88,5.029850746268656,0.1988130563798219,0.00020445313967725425,0.906166219839142,0.032534584381597474,0.0006476254418211089,0.0006476007905892494,23.0,Low
60,8.78,37.92,3.415584415584416,0.2927756653992395,0.0004641008531837293,0.839142091152815,0.0220860309123486,0.0009640047575853484,0.0009641058563538391,21.0,Low
336,390.0,8.06,0.0769230769230769,13.0,7.722057746998957e-05,0.09919571045576403,0.0004761014666104512,0.043750204312909304,0.04375065237081375,4.0,Very Low
27,19.57,18.23,1.5333333333333334,0.6521739130434783,0.00020898790513270668,0.9276139410187667,0.009902910505497381,0.002174126239557538,0.002175130558339628,23.0,Low
183,480.0,18.66,0.0625,16.0,0.0002145591884065482,0.5093833780160858,0.0003827461834348546,0.053851434549040546,0.053851877873938955,14.0,Very Low
51,180.0,18.74,0.1666666666666666,6.0,0.0002155957062249373,0.8632707774798928,0.0010569787841474975,0.02018066709526975,0.020181126196854925,22.0,Low
9,3.97,37.01,7.558139534883721,0.1323076923076923,0.00045231046299955296,0.9758713136729222,0.04889926974448279,0.0004236967770110048,0.00042425147113125874,25.0,Low
35,7.2,32.52,4.166666666666667,0.24,0.0003941359004424636,0.906166219839142,0.026947510651513008,0.0007863050418977673,0.00078677323085453,23.0,Low
9,36.47,24.59,0.8226950354609929,1.2155172413793105,0.00029139107169464187,0.9758713136729222,0.005303209631188827,0.0040709464600604435,0.004071916236148694,25.0,Low
32,13.11,17.26,2.2888888888888888,0.4368932038834951,0.0001964201265847386,0.9142091152815013,0.01479334430266642,0.001449259570016672,0.0014500870388930852,23.0,Low
10,90.0,112.13,0.3333333333333333,3.0,0.0014256006944669383,0.9731903485254692,0.0021357509452877275,0.01007943685913851,0.01007990069372972,25.0,Low
56,9.97,15.53,3.01,0.3322259136212624,0.0001740054287620738,0.8498659517426274,0.01946083185319981,0.0010968367709730752,0.0010976665046729393,22.0,Low
3,28.24,80.81,1.0625,0.9411764705882352,0.0010198039685675973,0.9919571045576407,0.0068553791502762315,0.0031472200304209904,0.003148215281807356,25.0,Low
42,23.22,20.05,1.2918918918918918,0.7740585774058577,0.00023256868550105918,0.8873994638069705,0.008340148672061804,0.0025845212585501962,0.002584791370410817,22.0,Low
140,570.0,15.84,0.0526315789473684,19.0,0.00017802193530833165,0.6246648793565683,0.0003188715159989198,0.06395266478517178,0.06395310337706415,17.0,Very Low
116,7.34,17.3,4.088235294117647,0.2446043165467626,0.00019693838549393315,0.6890080428954424,0.0264398531639176,0.0008018081290707266,0.0008024862483038359,18.0,Very Low
103,14.66,23.97,2.046875,0.4885496183206106,0.00028335805860212613,0.7238605898123325,0.013226877227010712,0.0016231906818174443,0.0016240525892246861,18.0,Very Low
74,5.79,13.79,5.183673469387755,0.1929133858267716,0.0001514611662121104,0.8016085790884718,0.03353022241030746,0.0006277607982965471,0.0006285206979722351,21.0,Low
4,12.85,18.52,2.335483870967742,0.4281767955801105,0.00021274528222436725,0.9892761394101877,0.015094936519759386,0.001419910754315134,0.0014209057207729458,25.0,Low
44,11.32,19.77,2.65,0.3773584905660377,0.00022894087313669723,0.8820375335120644,0.017130683985136917,0.0012488016212627699,0.0012491848872198173,22.0,Low
15,19.34,19.67,1.5508982035928145,0.6447876447876448,0.00022764522586371088,0.9597855227882037,0.01001660146379719,0.0021492561074782043,0.002149316315387197,24.0,Low
16,450.0,16.24,0.0666666666666666,15.0,0.00018320452440027726,0.9571045576407506,0.0004097154874633599,0.05048435780366346,0.05048480270623055,25.0,Low
89,3.91,28.99,7.68,0.1302083333333333,0.00034839955170604353,0.7613941018766757,0.049688027808349036,0.00041662807422824193,0.00041751732079584194,20.0,Very Low
52,450.0,14.89,0.0666666666666666,15.0,0.00016571328621496083,0.8605898123324397,0.0004097154874633599,0.05048435780366346,0.05048480270623055,23.0,Low
133,750.0,17.01,0.04,25.0,0.0001931810084022726,0.6434316353887399,0.00023711194168092361,0.08415512525743427,0.08415555438331457,18.0,Very Low
3,39.56,25.86,0.7582644628099173,1.318801089918256,0.00030784579206156917,0.9919571045576407,0.004886174182575006,0.004418711104648976,0.0044187249784226595,25.0,Low
104,14.11,15.86,2.1260504201680672,0.4703557312252964,0.00017828106476292893,0.7211796246648794,0.013739350661754062,0.0015619304676707958,0.0015623228778166988,18.0,Very Low
191,11.0,20.12,2.727272727272727,0.3666666666666666,0.00023347563859214967,0.4879356568364611,0.017630841987120113,0.0012128014296455304,0.001213269418764261,13.0,Very Low
165,75.96,3.42,0.3949579831932773,2.5319148936170213,1.710254400342051e-05,0.5576407506702412,0.002534624685541258,0.008503358382579025,0.008504109515242188,14.0,Very Low
18,1560.0,11.77,0.0192307692307692,52.0,0.0001252890912977851,0.9517426273458445,0.00010268033390806403,0.17506619738261542,0.17506658391144145,28.0,Low
157,4.91,12.79,6.114285714285714,0.1635514018691588,0.0001385046934822464,0.5790884718498659,0.03955373390598025,0.0005288967449147343,0.0005297531597194553,15.0,Very Low
203,12.1,26.29,2.48,0.4032258064516129,0.0003134170753354107,0.4557640750670241,0.016030336380773884,0.001335898859046413,0.0013367288415802358,12.0,Very Low
335,1.94,408.0,15.5,0.064516129032258,0.005259032281051806,0.10187667560321712,0.10030401760904861,0.00019543738077353113,0.0001964127181163235,5.0,Very Low
36,4.3,20.2,6.96875,0.1434977578475336,0.0002345121564105388,0.9034852546916889,0.04508436761068311,0.0004613745864694499,0.0004612892979760511,24.0,Low
90,630.0,16.08,0.0476190476190476,21.0,0.000181131488763499,0.7587131367292226,0.0002864272404759054,0.07068681827592595,0.07068725371248097,21.0,Low
92,7.83,146.24,3.8333333333333335,0.2608695652173913,0.0018675459792826003,0.7533512064343164,0.024789966329232548,0.000856574469627376,0.0008574818093764064,19.0,Very Low
8,39.38,43.93,0.7619047619047619,1.3125,0.0005419692542902119,0.9785522788203753,0.0049097365025054605,0.0043974948513146855,0.004398522527416409,25.0,Low
242,1020.0,16.49,0.0294117647058823,34.0,0.00018644364258274326,0.3512064343163539,0.00016857818085554396,0.11445881596582799,0.1144592308926902,12.0,Very Low
44,5.92,15.93,5.0638297872340425,0.1974789915966386,0.00017918801785401942,0.8820375335120644,0.032754518242331686,0.0006431335433128258,0.0006431113570323048,23.0,Low
