recency,purchase_frequency,avg_order_value,avg_purchase_interval,purchase_regularity
365,150.0,40.32,0.2,5.0
71,270.0,17.56,0.1111111111111111,9.0
157,74.48,6.58,0.4027777777777778,2.4827586206896552
372,150.0,23.13,0.2,5.0
11,18.91,8.71,1.5866666666666667,0.6302521008403361
254,16.73,12.33,1.7936507936507937,0.5575221238938053
28,18.26,19.79,1.6428571428571428,0.6086956521739131
30,46.34,5.33,0.6473988439306358,1.5446428571428572
4,45.92,15.15,0.6533575317604355,1.5305555555555554
39,390.0,32.92,0.07692307692307693,13.0
361,210.0,59.85,0.14285714285714285,7.0
372,480.0,20.38,0.0625,16.0
95,5.51,31.49,5.448275862068965,0.18354430379746836
25,11.83,20.3,2.5350877192982457,0.3944636678200692
74,4.68,13.69,6.409090909090909,0.15602836879432624
56,13.07,19.76,2.294736842105263,0.43577981651376146
20,120.0,111.74,0.25,4.0
40,9.69,25.38,3.095744680851064,0.3230240549828179
136,810.0,74.35,0.037037037037037035,27.0
7,10.91,18.3,2.75,0.36363636363636365
128,90.0,56.0,0.3333333333333333,3.0
39,19.29,10.54,1.5555555555555556,0.6428571428571429
168,30.79,19.09,0.9742268041237113,1.0264550264550265
8,3.03,46.95,9.88888888888889,0.10112359550561797
213,4.44,74.61,6.75,0.14814814814814814
14,32.36,19.72,0.9271523178807947,1.0785714285714285
169,6.51,15.67,4.609756097560975,0.21693121693121692
39,360.0,26.41,0.08333333333333333,12.0
185,930.0,12.71,0.03225806451612903,31.0
269,300.0,14.05,0.1,10.0
171,30.0,500.0,1.0,1.0
4,7.1,18.28,4.226190476190476,0.23661971830985915
15,1.36,19.32,22.0,0.045454545454545456
9,7.33,25.69,4.094117647058823,0.2442528735632184
325,210.0,15.35,0.14285714285714285,7.0
112,420.0,20.58,0.07142857142857142,14.0
289,180.0,15.67,0.16666666666666666,6.0
15,35.32,18.43,0.8493150684931506,1.1774193548387097
0,19.48,16.32,1.54,0.6493506493506493
91,1.94,59.68,15.5,0.06451612903225806
148,26.81,14.92,1.119047619047619,0.8936170212765957
188,240.0,43.64,0.125,8.0
30,5.91,9.64,5.0754716981132075,0.1970260223048327
33,16.94,6.9,1.7712418300653594,0.5645756457564576
263,1020.0,7.86,0.029411764705882353,34.0
83,20.68,28.29,1.4508196721311475,0.6892655367231638
25,19.04,13.73,1.5757575757575757,0.6346153846153846
170,300.0,19.05,0.1,10.0
9,5.04,19.87,5.948717948717949,0.16810344827586207
312,1440.0,11.93,0.020833333333333332,48.0
64,26.42,20.75,1.1354166666666667,0.8807339449541285
84,840.0,18.17,0.03571428571428571,28.0
24,240.0,16.98,0.125,8.0
58,6.33,17.93,4.735849056603773,0.21115537848605578
322,180.0,16.28,0.16666666666666666,6.0
37,60.0,21.75,0.5,2.0
253,510.0,22.55,0.058823529411764705,17.0
18,25.03,4.96,1.1986301369863013,0.8342857142857143
32,706.15,4.85,0.042483660130718956,23.53846153846154
14,180.0,15.63,0.16666666666666666,6.0
26,51.25,4.85,0.5853658536585366,1.7083333333333333
22,300.0,17.12,0.1,10.0
213,23.21,13.01,1.2926829268292683,0.7735849056603774
7,8.64,18.94,3.4727272727272727,0.2879581151832461
21,870.0,5.15,0.034482758620689655,29.0
11,44.66,3.41,0.6717325227963525,1.48868778280543
261,1350.0,4.45,0.022222222222222223,45.0
130,750.0,6.26,0.04,25.0
54,12.08,6.19,2.4838709677419355,0.4025974025974026
248,60.0,297.0,0.5,2.0
1,36.04,8.47,0.8324607329842932,1.20125786163522
8,211.94,6.48,0.1415525114155251,7.064516129032258
263,150.0,22.7,0.2,5.0
330,270.0,17.24,0.1111111111111111,9.0
312,840.0,17.67,0.03571428571428571,28.0
25,7.66,16.24,3.9166666666666665,0.2553191489361702
29,900.0,14.33,0.03333333333333333,30.0
29,7.44,9.29,4.0344827586206895,0.24786324786324787
1,46.38,4.85,0.6468531468531469,1.545945945945946
361,750.0,7.16,0.04,25.0
282,24.0,7.45,1.25,0.8
261,1740.0,4.09,0.017241379310344827,58.0
24,210.0,23.09,0.14285714285714285,7.0
353,1740.0,3.74,0.017241379310344827,58.0
93,3.59,21.33,8.363636363636363,0.11956521739130435
28,210.0,18.02,0.14285714285714285,7.0
337,4710.0,6.68,0.006369426751592357,157.0
19,8.34,75.82,3.597938144329897,0.27793696275071633
84,1710.0,5.87,0.017543859649122806,57.0
8,10.99,10.09,2.730769230769231,0.36619718309859156
50,720.0,19.48,0.041666666666666664,24.0
49,10.43,22.44,2.875,0.34782608695652173
1,2310.0,6.1,0.012987012987012988,77.0
112,2280.0,4.89,0.013157894736842105,76.0
13,7.17,161.02,4.181818181818182,0.2391304347826087
76,870.0,15.66,0.034482758620689655,29.0
39,86.25,31.34,0.34782608695652173,2.875
115,1350.0,20.12,0.022222222222222223,45.0
15,8.57,112.81,3.5,0.2857142857142857
160,25.14,2.66,1.1931818181818181,0.8380952380952381
0,73.25,19.12,0.4095744680851064,2.4415584415584415
29,7.52,29.94,3.988372093023256,0.25072886297376096
92,60.0,45.66,0.5,2.0
22,7.98,22.69,3.76,0.26595744680851063
94,33.0,20.13,0.9090909090909091,1.1
27,22.83,18.84,1.3142857142857143,0.7608695652173914
32,37.44,6.74,0.8013468013468014,1.2478991596638656
20,37.88,10.39,0.792,1.2626262626262625
17,1.49,84.15,20.133333333333333,0.04966887417218543
2,42.2,26.01,0.7109375,1.4065934065934067
7,27.95,16.64,1.0735294117647058,0.9315068493150684
15,18.1,48.76,1.6572769953051643,0.603399433427762
362,2100.0,2.1,0.014285714285714285,70.0
80,390.0,4.06,0.07692307692307693,13.0
52,28.53,37.23,1.0515463917525774,0.9509803921568627
22,42.41,5.97,0.7073170731707317,1.4137931034482758
171,1380.0,10.7,0.021739130434782608,46.0
188,60.0,10.87,0.5,2.0
330,30.0,250.0,1.0,1.0
11,65.75,5.68,0.45625,2.191780821917808
155,1.03,17.29,29.0,0.034482758620689655
32,27.18,47.92,1.103896103896104,0.9058823529411765
11,15.17,23.26,1.9775280898876404,0.5056818181818182
44,450.0,4.16,0.06666666666666667,15.0
232,810.0,9.89,0.037037037037037035,27.0
63,23.96,9.08,1.2523364485981308,0.7985074626865671
1,540.0,19.08,0.05555555555555555,18.0
39,25.93,16.22,1.1567567567567567,0.8644859813084113
32,31.67,7.0,0.9473684210526315,1.0555555555555556
83,300.0,41.2,0.1,10.0
24,30.0,440.0,1.0,1.0
1,14.39,4.64,2.0842696629213484,0.4797843665768194
32,120.0,37.11,0.25,4.0
18,14.6,14.91,2.0552147239263805,0.48656716417910445
253,780.0,8.82,0.038461538461538464,26.0
22,58.78,5.95,0.5104166666666666,1.9591836734693877
21,14.4,13.91,2.0833333333333335,0.48
7,310.91,8.8,0.09649122807017543,10.363636363636363
24,23.13,6.18,1.296875,0.7710843373493976
18,36.09,9.73,0.8313253012048193,1.2028985507246377
172,14.61,7.15,2.0533333333333332,0.487012987012987
162,720.0,4.62,0.041666666666666664,24.0
6,1230.0,13.13,0.024390243902439025,41.0
10,450.0,14.22,0.06666666666666667,15.0
113,870.0,2.94,0.034482758620689655,29.0
287,840.0,4.57,0.03571428571428571,28.0
8,21.4,13.69,1.4015444015444016,0.7134986225895317
53,7.69,3.61,3.9012345679012346,0.2563291139240506
6,59.49,7.06,0.5042735042735043,1.9830508474576272
76,14.44,14.72,2.0782608695652174,0.4811715481171548
3,6.16,9.44,4.868852459016393,0.2053872053872054
36,870.0,15.04,0.034482758620689655,29.0
216,510.0,5.3,0.058823529411764705,17.0
59,1680.0,7.81,0.017857142857142856,56.0
277,420.0,15.51,0.07142857142857142,14.0
11,75.55,5.35,0.3971078976640712,2.518207282913165
23,930.0,9.02,0.03225806451612903,31.0
28,600.0,23.68,0.05,20.0
11,3.99,29.65,7.518518518518518,0.1330049261083744
351,30.0,134.55,1.0,1.0
21,10.09,12.39,2.9734513274336285,0.33630952380952384
49,12.0,21.65,2.5,0.4
18,210.0,26.57,0.14285714285714285,7.0
2,22.71,14.31,1.320754716981132,0.7571428571428571
103,4.08,44.38,7.354838709677419,0.13596491228070176
6,26.77,12.9,1.1207430340557276,0.8922651933701657
11,25.91,11.41,1.1578947368421053,0.8636363636363636
4,23.63,11.87,1.2697674418604652,0.7875457875457875
31,58.87,5.84,0.5096153846153846,1.9622641509433962
177,25.98,4.18,1.1547619047619047,0.865979381443299
37,1350.0,20.9,0.022222222222222223,45.0
150,7.6,6.64,3.948717948717949,0.2532467532467532
161,390.0,9.78,0.07692307692307693,13.0
68,6.24,6.84,4.803921568627451,0.20816326530612245
120,18.24,24.7,1.6442953020134228,0.6081632653061224
24,6.77,15.52,4.431818181818182,0.22564102564102564
23,26.74,5.9,1.1219512195121952,0.8913043478260869
176,930.0,14.69,0.03225806451612903,31.0
49,0.9,101.52,33.44444444444444,0.029900332225913623
255,16.11,16.5,1.8620689655172413,0.5370370370370371
46,720.0,16.19,0.041666666666666664,24.0
70,150.0,39.96,0.2,5.0
15,14.17,17.2,2.116504854368932,0.4724770642201835
100,8.75,18.27,3.4285714285714284,0.2916666666666667
34,660.0,14.75,0.045454545454545456,22.0
52,420.0,17.19,0.07142857142857142,14.0
26,8.81,14.65,3.4038461538461537,0.2937853107344633
10,34.07,16.53,0.8804878048780488,1.1357340720221607
7,3.84,28.21,7.804347826086956,0.12813370473537605
78,60.0,24.24,0.5,2.0
51,510.0,12.73,0.058823529411764705,17.0
35,5.96,17.88,5.029850746268656,0.19881305637982197
60,8.78,37.92,3.4155844155844157,0.29277566539923955
336,390.0,8.06,0.07692307692307693,13.0
27,19.57,18.23,1.5333333333333334,0.6521739130434783
183,480.0,18.66,0.0625,16.0
51,180.0,18.74,0.16666666666666666,6.0
9,3.97,37.01,7.558139534883721,0.13230769230769232
35,7.2,32.52,4.166666666666667,0.24
9,36.47,24.59,0.8226950354609929,1.2155172413793103
32,13.11,17.26,2.2888888888888888,0.4368932038834951
10,90.0,112.13,0.3333333333333333,3.0
56,9.97,15.53,3.01,0.33222591362126247
3,28.24,80.81,1.0625,0.9411764705882353
42,23.22,20.05,1.2918918918918918,0.7740585774058577
140,570.0,15.84,0.05263157894736842,19.0
116,7.34,17.3,4.088235294117647,0.2446043165467626
103,14.66,23.97,2.046875,0.48854961832061067
74,5.79,13.79,5.183673469387755,0.19291338582677164
4,12.85,18.52,2.335483870967742,0.4281767955801105
44,11.32,19.77,2.65,0.37735849056603776
15,19.34,19.67,1.5508982035928143,0.6447876447876448
16,450.0,16.24,0.06666666666666667,15.0
89,3.91,28.99,7.68,0.13020833333333334
52,450.0,14.89,0.06666666666666667,15.0
133,750.0,17.01,0.04,25.0
3,39.56,25.86,0.7582644628099173,1.318801089918256
104,14.11,15.86,2.1260504201680672,0.47035573122529645
191,11.0,20.12,2.727272727272727,0.36666666666666664
165,75.96,3.42,0.3949579831932773,2.5319148936170213
18,1560.0,11.77,0.019230769230769232,52.0
157,4.91,12.79,6.114285714285714,0.16355140186915887
203,12.1,26.29,2.48,0.4032258064516129
335,1.94,408.0,15.5,0.06451612903225806
36,4.3,20.2,6.96875,0.14349775784753363
90,630.0,16.08,0.047619047619047616,21.0
92,7.83,146.24,3.8333333333333335,0.2608695652173913
8,39.38,43.93,0.7619047619047619,1.3125
242,1020.0,16.49,0.029411764705882353,34.0
44,5.92,15.93,5.0638297872340425,0.19747899159663865
22,30.0,30.0,1.0,1.0
189,7.91,21.34,3.7916666666666665,0.26373626373626374
43,330.0,27.86,0.09090909090909091,11.0
24,7.94,17.79,3.7777777777777777,0.2647058823529412
316,7.14,61.96,4.2,0.23809523809523808
105,270.0,15.35,0.1111111111111111,9.0
50,510.0,22.73,0.058823529411764705,17.0
167,47.03,19.33,0.6379310344827587,1.5675675675675675
39,390.0,23.18,0.07692307692307693,13.0
217,30.0,76.32,1.0,1.0
39,4.44,20.74,6.757575757575758,0.14798206278026907
296,360.0,14.42,0.08333333333333333,12.0
18,9.29,34.07,3.230769230769231,0.30952380952380953
87,19.54,18.59,1.5354838709677419,0.6512605042016807
72,18.9,21.46,1.587719298245614,0.6298342541436464
80,3.18,15.41,9.428571428571429,0.10606060606060606
18,22.87,17.01,1.311881188118812,0.7622641509433963
48,990.0,19.92,0.030303030303030304,33.0
52,360.0,29.39,0.08333333333333333,12.0
23,20.89,7.1,1.4363636363636363,0.6962025316455697
8,6.57,17.1,4.564102564102564,0.21910112359550563
24,6.24,26.91,4.811320754716981,0.20784313725490197
116,300.0,19.38,0.1,10.0
8,15.51,18.03,1.9337349397590362,0.5171339563862928
119,1.12,28.23,26.77777777777778,0.03734439834024896
3,5.94,12.62,5.052631578947368,0.19791666666666666
251,60.0,68.4,0.5,2.0
27,360.0,15.92,0.08333333333333333,12.0
0,6.29,83.07,4.769230769230769,0.20967741935483872
266,660.0,18.64,0.045454545454545456,22.0
32,17.51,16.0,1.713450292397661,0.5836177474402731
17,540.0,17.2,0.05555555555555555,18.0
171,2580.0,8.1,0.011627906976744186,86.0
1,65.83,6.51,0.45569620253164556,2.1944444444444446
264,150.0,42.3,0.2,5.0
139,46.8,19.6,0.6410256410256411,1.56
200,180.0,23.85,0.16666666666666666,6.0
63,31.73,19.28,0.9454545454545454,1.0576923076923077
34,125.88,4.42,0.2383177570093458,4.196078431372549
40,26.34,11.68,1.1388888888888888,0.8780487804878049
283,180.0,22.21,0.16666666666666666,6.0
8,5.72,20.23,5.245283018867925,0.1906474820143885
142,2.57,18.77,11.68421052631579,0.08558558558558559
11,15.91,9.45,1.8857142857142857,0.5303030303030303
145,15.87,9.48,1.8898305084745763,0.5291479820627802
233,210.0,21.47,0.14285714285714285,7.0
32,92.47,5.38,0.3244397011739594,3.0822368421052633
23,3840.0,4.68,0.0078125,128.0
11,2730.0,5.57,0.01098901098901099,91.0
35,8.15,32.21,3.681159420289855,0.27165354330708663
364,1230.0,4.95,0.024390243902439025,41.0
200,3.98,19.84,7.545454545454546,0.13253012048192772
14,960.0,12.98,0.03125,32.0
16,26.49,17.15,1.1324503311258278,0.8830409356725146
212,150.0,17.0,0.2,5.0
65,15.0,16.01,2.0,0.5
211,2.64,21.01,11.357142857142858,0.0880503144654088
282,300.0,16.23,0.1,10.0
114,9.18,51.52,3.269230769230769,0.3058823529411765
14,9.47,16.74,3.1666666666666665,0.3157894736842105
18,14.7,27.82,2.040462427745665,0.49008498583569404
65,240.0,56.14,0.125,8.0
48,270.0,17.21,0.1111111111111111,9.0
15,15.71,8.91,1.9090909090909092,0.5238095238095238
77,90.0,11.6,0.3333333333333333,3.0
18,8.57,17.65,3.5,0.2857142857142857
133,840.0,7.03,0.03571428571428571,28.0
12,17.44,10.47,1.7204301075268817,0.58125
39,630.0,7.11,0.047619047619047616,21.0
234,3.09,4453.43,9.7,0.10309278350515463
2,24.15,8.41,1.242320819112628,0.804945054945055
39,37.03,6.42,0.8102189781021898,1.2342342342342343
304,30.0,79.2,1.0,1.0
50,4.31,16.38,6.964285714285714,0.14358974358974358
9,14.89,16.77,2.0141843971631204,0.4964788732394366
60,30.8,2.78,0.9739583333333334,1.0267379679144386
65,8.88,15.88,3.3777777777777778,0.29605263157894735
24,270.0,22.81,0.1111111111111111,9.0
217,1.51,36.15,19.857142857142858,0.050359712230215826
64,92.5,15.78,0.32432432432432434,3.0833333333333335
31,40.67,17.82,0.7377049180327869,1.3555555555555556
87,28.72,18.22,1.0444444444444445,0.9574468085106383
63,330.0,28.64,0.09090909090909091,11.0
115,7.36,23.03,4.074074074074074,0.24545454545454545
6,10.74,432.71,2.792307692307692,0.3581267217630854
5,300.0,63.57,0.1,10.0
68,750.0,10.83,0.04,25.0
244,210.0,14.99,0.14285714285714285,7.0
132,540.0,13.42,0.05555555555555555,18.0
240,5.25,49.86,5.714285714285714,0.175
183,5.0,16.39,6.0,0.16666666666666666
24,2.14,17.27,14.0,0.07142857142857142
9,16.33,60.81,1.8372093023255813,0.5443037974683544
10,420.0,17.59,0.07142857142857142,14.0
32,9.5,28.06,3.1566265060240966,0.31679389312977096
45,117.79,18.47,0.2546816479400749,3.926470588235294
25,176.57,4.6,0.16990291262135923,5.885714285714286
357,750.0,14.05,0.04,25.0
9,1050.0,6.31,0.02857142857142857,35.0
43,14.06,21.5,2.1333333333333333,0.46875
14,1.42,80.47,21.083333333333332,0.04743083003952569
149,1260.0,14.52,0.023809523809523808,42.0
0,13.26,20.39,2.263157894736842,0.4418604651162791
112,1.17,275.92,25.75,0.038834951456310676
75,11.4,9.02,2.63265306122449,0.3798449612403101
106,25.68,5.87,1.1680672268907564,0.8561151079136691
45,30.48,16.62,0.984375,1.0158730158730158
142,30.0,451.42,1.0,1.0
50,240.0,51.98,0.125,8.0
0,39.7,16.05,0.7557251908396947,1.3232323232323233
22,26.48,18.37,1.132890365448505,0.8826979472140762
45,4.04,25.31,7.419354838709677,0.13478260869565217
49,55.38,18.83,0.5416666666666666,1.8461538461538463
305,99.05,17.96,0.30288461538461536,3.3015873015873014
35,3.95,14.74,7.6,0.13157894736842105
78,12.25,15.64,2.449438202247191,0.40825688073394495
21,11.63,16.68,2.5789473684210527,0.3877551020408163
106,5.86,43.93,5.121951219512195,0.19523809523809524
207,38.71,32.6,0.775,1.2903225806451613
16,65.45,27.02,0.4583333333333333,2.1818181818181817
63,7.5,42.87,4.0,0.25
48,16.26,15.49,1.8455284552845528,0.5418502202643172
319,510.0,12.18,0.058823529411764705,17.0
43,109.41,9.21,0.27419354838709675,3.6470588235294117
2,2.78,26.83,10.787878787878787,0.09269662921348315
371,30.0,15.0,1.0,1.0
171,600.0,26.65,0.05,20.0
55,13.25,24.33,2.264705882352941,0.44155844155844154
72,11.54,15.97,2.6,0.38461538461538464
98,37.32,12.47,0.803921568627451,1.2439024390243902
37,1170.0,14.77,0.02564102564102564,39.0
57,7.7,11.79,3.8970588235294117,0.25660377358490566
253,1620.0,15.5,0.018518518518518517,54.0
69,39.76,8.18,0.7545787545787546,1.325242718446602
43,5.24,19.08,5.72,0.17482517482517482
49,300.0,13.74,0.1,10.0
64,720.0,16.33,0.041666666666666664,24.0
10,14.07,201.46,2.1317365269461077,0.4691011235955056
32,16.32,16.91,1.8387096774193548,0.543859649122807
58,7.17,13.17,4.185185185185185,0.23893805309734514
72,5.3,26.04,5.659574468085107,0.17669172932330826
303,240.0,14.87,0.125,8.0
45,330.0,11.89,0.09090909090909091,11.0
17,12.98,26.9,2.3115942028985508,0.43260188087774293
37,2.65,17.69,11.318181818181818,0.08835341365461848
18,19.66,2.46,1.5257731958762886,0.6554054054054054
186,66.0,7.31,0.45454545454545453,2.2
51,900.0,3.69,0.03333333333333333,30.0
3,11.76,21.25,2.55,0.39215686274509803
136,19.05,8.9,1.575,0.6349206349206349
3,53.6,25.41,0.5596899224806201,1.7867036011080333
18,420.0,21.21,0.07142857142857142,14.0
15,16.32,7.53,1.837696335078534,0.5441595441595442
40,13.03,6.88,2.3028169014084505,0.43425076452599387
11,64.49,5.8,0.4652014652014652,2.1496062992125986
7,12.08,5.67,2.4829931972789114,0.40273972602739727
25,3.23,3.82,9.277777777777779,0.10778443113772455
21,2.05,96.82,14.65,0.06825938566552901
40,6.94,22.38,4.325,0.23121387283236994
100,1350.0,5.12,0.022222222222222223,45.0
4,38.1,8.27,0.7874186550976139,1.2699724517906337
276,450.0,9.98,0.06666666666666667,15.0
32,2280.0,4.66,0.013157894736842105,76.0
14,3840.0,2.82,0.0078125,128.0
63,16.36,36.72,1.8333333333333333,0.5454545454545454
1,241.88,3.82,0.12403100775193798,8.0625
368,3150.0,3.27,0.009523809523809525,105.0
311,16.73,17.29,1.793103448275862,0.5576923076923077
198,4.08,22.45,7.3478260869565215,0.13609467455621302
1,47.42,8.09,0.6326530612244898,1.5806451612903225
92,2.5,21.08,12.0,0.08333333333333333
59,360.0,15.09,0.08333333333333333,12.0
80,360.0,14.03,0.08333333333333333,12.0
156,13.16,4.81,2.2795698924731185,0.4386792452830189
226,1860.0,8.46,0.016129032258064516,62.0
252,10.7,6.43,2.8048780487804876,0.3565217391304348
149,330.0,16.29,0.09090909090909091,11.0
193,720.0,9.25,0.041666666666666664,24.0
0,7.03,16.15,4.267441860465116,0.23433242506811988
368,120.0,14.06,0.25,4.0
23,1530.0,6.88,0.0196078431372549,51.0
16,25.22,3.14,1.1896551724137931,0.8405797101449275
9,7.79,69.28,3.8513513513513513,0.2596491228070175
7,900.0,5.49,0.03333333333333333,30.0
19,19.15,10.45,1.5666666666666667,0.6382978723404256
3,36.26,3.89,0.8273092369477911,1.2087378640776698
173,210.0,27.42,0.14285714285714285,7.0
0,25.43,4.61,1.1797752808988764,0.8476190476190476
177,10.56,13.93,2.8421052631578947,0.35185185185185186
15,13.29,9.86,2.2580645161290325,0.44285714285714284
247,360.0,10.26,0.08333333333333333,12.0
190,15.0,8.36,2.0,0.5
19,12.29,4.47,2.4405594405594404,0.40974212034383956
153,1800.0,2.79,0.016666666666666666,60.0
172,750.0,13.44,0.04,25.0
372,330.0,33.59,0.09090909090909091,11.0
372,630.0,6.05,0.047619047619047616,21.0
193,360.0,17.26,0.08333333333333333,12.0
66,630.0,20.32,0.047619047619047616,21.0
3,12.11,21.7,2.4782608695652173,0.40350877192982454
20,34.15,14.97,0.8783783783783784,1.1384615384615384
238,180.0,34.74,0.16666666666666666,6.0
63,210.0,20.76,0.14285714285714285,7.0
111,2.56,22.48,11.722222222222221,0.08530805687203792
89,9.46,80.46,3.1710526315789473,0.3153526970954357
310,30.0,35.8,1.0,1.0
133,420.0,24.1,0.07142857142857142,14.0
276,180.0,54.18,0.16666666666666666,6.0
364,60.0,90.5,0.5,2.0
82,870.0,58.9,0.034482758620689655,29.0
7,51.43,15.92,0.5833333333333334,1.7142857142857142
16,10.56,19.2,2.8421052631578947,0.35185185185185186
31,8.99,18.02,3.336734693877551,0.2996941896024465
8,4.46,17.27,6.7317073170731705,0.14855072463768115
33,14.29,8.86,2.098901098901099,0.47643979057591623
14,8.31,16.93,3.6122448979591835,0.2768361581920904
23,15.78,24.13,1.901639344262295,0.5258620689655172
31,1260.0,10.21,0.023809523809523808,42.0
73,210.0,14.91,0.14285714285714285,7.0
19,33.6,16.81,0.8928571428571429,1.12
16,10.46,6.93,2.8688524590163933,0.3485714285714286
22,8.54,4.99,3.511904761904762,0.2847457627118644
2,3.3,33.3,9.1,0.10989010989010989
303,330.0,28.55,0.09090909090909091,11.0
17,3.58,120.0,8.371428571428572,0.11945392491467577
366,120.0,76.96,0.25,4.0
38,21.2,19.56,1.4147727272727273,0.7068273092369478
83,720.0,15.46,0.041666666666666664,24.0
164,54.44,4.4,0.5510204081632653,1.8148148148148149
16,92.86,16.23,0.3230769230769231,3.0952380952380953
76,1470.0,22.42,0.02040816326530612,49.0
88,7.82,55.79,3.8372093023255816,0.2606060606060606
24,10.17,35.14,2.948453608247423,0.33916083916083917
21,9.66,13.05,3.106194690265487,0.32193732193732194
2,22.19,10.51,1.3518518518518519,0.7397260273972602
122,9.82,30.88,3.054054054054054,0.3274336283185841
29,420.0,12.01,0.07142857142857142,14.0
11,11.8,10.37,2.5428571428571427,0.39325842696629215
18,810.0,5.85,0.037037037037037035,27.0
43,6.42,15.23,4.673076923076923,0.2139917695473251
3,90.0,14.0,0.3333333333333333,3.0
8,473.14,5.07,0.06340579710144928,15.771428571428572
54,1050.0,12.2,0.02857142857142857,35.0
87,14.08,8.16,2.1307692307692307,0.4693140794223827
36,46.71,6.11,0.642292490118577,1.5569230769230769
2,270.0,1377.08,0.1111111111111111,9.0
29,9.39,26.56,3.1941747572815533,0.3130699088145897
11,25.35,2.82,1.18348623853211,0.8449612403100775
210,240.0,12.68,0.125,8.0
47,69.16,4.42,0.43376623376623374,2.305389221556886
23,5.5,14.51,5.454545454545454,0.18333333333333332
21,19.71,11.03,1.5222222222222221,0.656934306569343
245,22.24,4.74,1.3488372093023255,0.7413793103448276
7,17.82,15.86,1.6839622641509433,0.5938375350140056
34,23.7,15.06,1.2659574468085106,0.7899159663865546
3,11.36,267.13,2.6402877697841727,0.3787465940054496
37,17.19,4.57,1.7448275862068965,0.5731225296442688
3,121.33,3.88,0.24725274725274726,4.044444444444444
2,19.42,6.42,1.5446808510638297,0.6473829201101928
46,960.0,6.62,0.03125,32.0
38,5.96,14.6,5.035714285714286,0.19858156028368795
46,15.14,23.66,1.98125,0.5047318611987381
16,28.75,18.5,1.0434782608695652,0.9583333333333334
259,2280.0,8.27,0.013157894736842105,76.0
45,13.77,7.13,2.1782178217821784,0.4590909090909091
11,1920.0,3.93,0.015625,64.0
29,840.0,15.7,0.03571428571428571,28.0
42,960.0,7.38,0.03125,32.0
91,2.29,58.41,13.125,0.0761904761904762
38,21.67,334.81,1.384297520661157,0.7223880597014926
309,870.0,11.42,0.034482758620689655,29.0
91,19.48,5.49,1.54,0.6493506493506493
5,93.71,7.75,0.3201407211961302,3.1236263736263736
195,4.85,19.9,6.181818181818182,0.16176470588235295
86,9.38,13.8,3.2,0.3125
269,13.3,21.92,2.2564102564102564,0.4431818181818182
7,4.02,18.15,7.461538461538462,0.13402061855670103
64,9.61,20.21,3.123076923076923,0.32019704433497537
30,1.64,527.73,18.333333333333332,0.05454545454545454
21,6.87,16.86,4.366197183098592,0.22903225806451613
37,4.18,19.85,7.17948717948718,0.1392857142857143
119,14.65,16.15,2.0481927710843375,0.48823529411764705
372,240.0,32.06,0.125,8.0
39,275.29,3.56,0.10897435897435898,9.176470588235293
173,300.0,13.79,0.1,10.0
53,1020.0,10.65,0.029411764705882353,34.0
32,28.31,18.0,1.0595238095238095,0.9438202247191011
144,2100.0,11.2,0.014285714285714285,70.0
220,240.0,16.85,0.125,8.0
44,2040.0,9.78,0.014705882352941176,68.0
15,13.54,18.7,2.2148760330578514,0.45149253731343286
65,17.94,8.11,1.6722222222222223,0.5980066445182725
9,5.41,18.03,5.546875,0.18028169014084508
259,690.0,14.58,0.043478260869565216,23.0
364,2220.0,5.03,0.013513513513513514,74.0
16,28.6,14.92,1.0490196078431373,0.9532710280373832
21,110.0,25.82,0.2727272727272727,3.6666666666666665
44,630.0,15.54,0.047619047619047616,21.0
287,690.0,25.41,0.043478260869565216,23.0
296,30.0,122.4,1.0,1.0
2,18.88,17.32,1.5891472868217054,0.6292682926829268
283,30.0,79.2,1.0,1.0
16,27.39,64.38,1.0952380952380953,0.9130434782608695
81,1.56,21.72,19.2,0.052083333333333336
55,21.97,12.37,1.3656387665198237,0.7322580645161291
100,3.59,42.5,8.35483870967742,0.11969111969111969
298,1140.0,11.48,0.02631578947368421,38.0
22,16.87,5.88,1.778443113772455,0.5622895622895623
58,3.81,28.75,7.871794871794871,0.1270358306188925
154,12.56,17.5,2.388888888888889,0.4186046511627907
114,11.01,16.04,2.7254901960784315,0.3669064748201439
106,30.0,17.0,1.0,1.0
11,9.13,17.11,3.2857142857142856,0.30434782608695654
263,360.0,26.72,0.08333333333333333,12.0
239,300.0,18.5,0.1,10.0
87,7.03,29.93,4.268656716417911,0.23426573426573427
49,6.69,18.77,4.487179487179487,0.22285714285714286
70,2280.0,16.98,0.013157894736842105,76.0
41,19.88,32.32,1.5087719298245614,0.6627906976744186
6,6.37,29.78,4.708333333333333,0.21238938053097345
61,870.0,10.43,0.034482758620689655,29.0
248,390.0,25.92,0.07692307692307693,13.0
65,180.0,18.06,0.16666666666666666,6.0
17,5.64,103.36,5.32258064516129,0.18787878787878787
84,1440.0,17.55,0.020833333333333332,48.0
218,6.07,33.99,4.944444444444445,0.20224719101123595
44,39.92,3.78,0.751412429378531,1.330827067669173
142,2.46,12.23,12.1875,0.08205128205128205
182,900.0,5.38,0.03333333333333333,30.0
170,240.0,16.97,0.125,8.0
9,30.21,5.87,0.9929577464788732,1.0070921985815602
211,1020.0,18.02,0.029411764705882353,34.0
189,900.0,7.74,0.03333333333333333,30.0
